,Date,Weekday,Area,Building_name,Loop,Usage
422,2016-10-28,5,北區,中正堂,1F郵局P動力,75.95
423,2016-10-29,6,北區,中正堂,1F郵局P動力,32.75
424,2016-10-30,7,北區,中正堂,1F郵局P動力,32.73
425,2016-10-31,1,北區,中正堂,1F郵局P動力,76.76
426,2016-11-01,2,北區,中正堂,1F郵局P動力,75.75
427,2016-11-02,3,北區,中正堂,1F郵局P動力,77.48
428,2016-11-03,4,北區,中正堂,1F郵局P動力,75.7
429,2016-11-04,5,北區,中正堂,1F郵局P動力,74.55
430,2016-11-05,6,北區,中正堂,1F郵局P動力,32.43
431,2016-11-06,7,北區,中正堂,1F郵局P動力,32.45
432,2016-11-07,1,北區,中正堂,1F郵局P動力,74.71
433,2016-11-08,2,北區,中正堂,1F郵局P動力,74.66
434,2016-11-09,3,北區,中正堂,1F郵局P動力,73.62
435,2016-11-10,4,北區,中正堂,1F郵局P動力,74.3
436,2016-11-11,5,北區,中正堂,1F郵局P動力,75.34
437,2016-11-12,6,北區,中正堂,1F郵局P動力,32.7
438,2016-11-13,7,北區,中正堂,1F郵局P動力,32.65
439,2016-11-14,1,北區,中正堂,1F郵局P動力,75.21
440,2016-11-15,2,北區,中正堂,1F郵局P動力,74.76
441,2016-11-16,3,北區,中正堂,1F郵局P動力,75.01
442,2016-11-17,4,北區,中正堂,1F郵局P動力,75.23
443,2016-11-18,5,北區,中正堂,1F郵局P動力,74.45
444,2016-11-19,6,北區,中正堂,1F郵局P動力,32.92
445,2016-11-20,7,北區,中正堂,1F郵局P動力,32.7
446,2016-11-21,1,北區,中正堂,1F郵局P動力,81157.22
447,2016-11-22,2,北區,中正堂,1F郵局P動力,74.36
448,2016-11-23,3,北區,中正堂,1F郵局P動力,72.74
449,2016-11-24,4,北區,中正堂,1F郵局P動力,77.32
450,2016-11-25,5,北區,中正堂,1F郵局P動力,73.15
451,2016-11-26,6,北區,中正堂,1F郵局P動力,32.59
452,2016-11-27,7,北區,中正堂,1F郵局P動力,32.02
453,2016-11-28,1,北區,中正堂,1F郵局P動力,74.52
454,2016-11-29,2,北區,中正堂,1F郵局P動力,76.04
455,2016-11-30,3,北區,中正堂,1F郵局P動力,76.82
456,2016-12-01,4,北區,中正堂,1F郵局P動力,77.54
457,2016-12-02,5,北區,中正堂,1F郵局P動力,75.87
458,2016-12-03,6,北區,中正堂,1F郵局P動力,32.58
459,2016-12-04,7,北區,中正堂,1F郵局P動力,32.39
460,2016-12-05,1,北區,中正堂,1F郵局P動力,75.47
461,2016-12-06,2,北區,中正堂,1F郵局P動力,75.68
462,2016-12-07,3,北區,中正堂,1F郵局P動力,76.14
463,2016-12-08,4,北區,中正堂,1F郵局P動力,75.61
464,2016-12-09,5,北區,中正堂,1F郵局P動力,78.29
465,2016-12-10,6,北區,中正堂,1F郵局P動力,32.88
466,2016-12-11,7,北區,中正堂,1F郵局P動力,32.86
467,2016-12-12,1,北區,中正堂,1F郵局P動力,76.65
468,2016-12-13,2,北區,中正堂,1F郵局P動力,75.25
469,2016-12-14,3,北區,中正堂,1F郵局P動力,76.8
470,2016-12-15,4,北區,中正堂,1F郵局P動力,78.02
471,2016-12-16,5,北區,中正堂,1F郵局P動力,78.21
472,2016-12-17,6,北區,中正堂,1F郵局P動力,32.82
473,2016-12-18,7,北區,中正堂,1F郵局P動力,40.79
474,2016-12-19,1,北區,中正堂,1F郵局P動力,76.53
475,2016-12-20,2,北區,中正堂,1F郵局P動力,79.88
476,2016-12-21,3,北區,中正堂,1F郵局P動力,75.38
477,2016-12-22,4,北區,中正堂,1F郵局P動力,74.38
478,2016-12-23,5,北區,中正堂,1F郵局P動力,76.16
479,2016-12-24,6,北區,中正堂,1F郵局P動力,32.39
480,2016-12-25,7,北區,中正堂,1F郵局P動力,32.55
481,2016-12-26,1,北區,中正堂,1F郵局P動力,74.27
482,2016-12-27,2,北區,中正堂,1F郵局P動力,75.95
483,2016-12-28,3,北區,中正堂,1F郵局P動力,75.89
484,2016-12-29,4,北區,中正堂,1F郵局P動力,76.36
485,2016-12-30,5,北區,中正堂,1F郵局P動力,85.66
486,2016-12-31,6,北區,中正堂,1F郵局P動力,31.51
487,2017-01-01,7,北區,中正堂,1F郵局P動力,31.57
488,2017-01-02,1,北區,中正堂,1F郵局P動力,31.94
489,2017-01-03,2,北區,中正堂,1F郵局P動力,77.91
490,2017-01-04,3,北區,中正堂,1F郵局P動力,79.2
491,2017-01-05,4,北區,中正堂,1F郵局P動力,78.52
492,2017-01-06,5,北區,中正堂,1F郵局P動力,78.89
493,2017-01-07,6,北區,中正堂,1F郵局P動力,31.86
494,2017-01-08,7,北區,中正堂,1F郵局P動力,32.13
495,2017-01-09,1,北區,中正堂,1F郵局P動力,75.27
496,2017-01-10,2,北區,中正堂,1F郵局P動力,76.2
497,2017-01-11,3,北區,中正堂,1F郵局P動力,77.68
498,2017-01-12,4,北區,中正堂,1F郵局P動力,76.45
499,2017-01-13,5,北區,中正堂,1F郵局P動力,77.22
500,2017-01-14,6,北區,中正堂,1F郵局P動力,31.7
501,2017-01-15,7,北區,中正堂,1F郵局P動力,31.36
502,2017-01-16,1,北區,中正堂,1F郵局P動力,74.81
503,2017-01-17,2,北區,中正堂,1F郵局P動力,73.64
504,2017-01-18,3,北區,中正堂,1F郵局P動力,74.03
505,2017-01-19,4,北區,中正堂,1F郵局P動力,74.45
506,2017-01-20,5,北區,中正堂,1F郵局P動力,75.7
507,2017-01-21,6,北區,中正堂,1F郵局P動力,31.91
508,2017-01-22,7,北區,中正堂,1F郵局P動力,34.28
509,2017-01-23,1,北區,中正堂,1F郵局P動力,79.73
510,2017-01-24,2,北區,中正堂,1F郵局P動力,77.98
511,2017-01-25,3,北區,中正堂,1F郵局P動力,76.12
512,2017-01-26,4,北區,中正堂,1F郵局P動力,75.11
513,2017-01-27,5,北區,中正堂,1F郵局P動力,31.48
514,2017-01-28,6,北區,中正堂,1F郵局P動力,31.39
515,2017-01-29,7,北區,中正堂,1F郵局P動力,31.38
516,2017-01-30,1,北區,中正堂,1F郵局P動力,31.45
517,2017-01-31,2,北區,中正堂,1F郵局P動力,31.38
518,2017-02-01,3,北區,中正堂,1F郵局P動力,31.44
519,2017-02-02,4,北區,中正堂,1F郵局P動力,75.9
520,2017-02-03,5,北區,中正堂,1F郵局P動力,76.34
521,2017-02-04,6,北區,中正堂,1F郵局P動力,31.64
522,2017-02-05,7,北區,中正堂,1F郵局P動力,31.56
523,2017-02-06,1,北區,中正堂,1F郵局P動力,75.44
524,2017-02-07,2,北區,中正堂,1F郵局P動力,78.21
525,2017-02-08,3,北區,中正堂,1F郵局P動力,76.76
526,2017-02-09,4,北區,中正堂,1F郵局P動力,75.62
527,2017-02-10,5,北區,中正堂,1F郵局P動力,80.93
528,2017-02-11,6,北區,中正堂,1F郵局P動力,31.2
529,2017-02-12,7,北區,中正堂,1F郵局P動力,31.23
530,2017-02-13,1,北區,中正堂,1F郵局P動力,78.78
531,2017-02-14,2,北區,中正堂,1F郵局P動力,75.73
532,2017-02-15,3,北區,中正堂,1F郵局P動力,76.19
533,2017-02-16,4,北區,中正堂,1F郵局P動力,74.32
534,2017-02-17,5,北區,中正堂,1F郵局P動力,75.78
535,2017-02-18,6,北區,中正堂,1F郵局P動力,75.98
536,2017-02-19,7,北區,中正堂,1F郵局P動力,34.24
537,2017-02-20,1,北區,中正堂,1F郵局P動力,76.41
538,2017-02-21,2,北區,中正堂,1F郵局P動力,78.8
539,2017-02-22,3,北區,中正堂,1F郵局P動力,74.59
540,2017-02-23,4,北區,中正堂,1F郵局P動力,76.88
541,2017-02-24,5,北區,中正堂,1F郵局P動力,81.45
542,2017-02-25,6,北區,中正堂,1F郵局P動力,33.41
543,2017-02-26,7,北區,中正堂,1F郵局P動力,33.27
544,2017-02-27,1,北區,中正堂,1F郵局P動力,32.91
545,2017-02-28,2,北區,中正堂,1F郵局P動力,32.48
546,2017-03-01,3,北區,中正堂,1F郵局P動力,83.31
547,2017-03-02,4,北區,中正堂,1F郵局P動力,77.12
548,2017-03-03,5,北區,中正堂,1F郵局P動力,79.53
549,2017-03-04,6,北區,中正堂,1F郵局P動力,32.91
550,2017-03-05,7,北區,中正堂,1F郵局P動力,32.77
551,2017-03-06,1,北區,中正堂,1F郵局P動力,76.37
552,2017-03-07,2,北區,中正堂,1F郵局P動力,77.85
553,2017-03-08,3,北區,中正堂,1F郵局P動力,78.06
554,2017-03-09,4,北區,中正堂,1F郵局P動力,76.95
555,2017-03-10,5,北區,中正堂,1F郵局P動力,78.66
556,2017-03-11,6,北區,中正堂,1F郵局P動力,32.91
557,2017-03-12,7,北區,中正堂,1F郵局P動力,32.61
558,2017-03-13,1,北區,中正堂,1F郵局P動力,75.32
559,2017-03-14,2,北區,中正堂,1F郵局P動力,77.51
560,2017-03-15,3,北區,中正堂,1F郵局P動力,74.61
561,2017-03-16,4,北區,中正堂,1F郵局P動力,77.84
562,2017-03-17,5,北區,中正堂,1F郵局P動力,80.12
563,2017-03-18,6,北區,中正堂,1F郵局P動力,35.92
564,2017-03-19,7,北區,中正堂,1F郵局P動力,35.87
565,2017-03-20,1,北區,中正堂,1F郵局P動力,78.94
566,2017-03-21,2,北區,中正堂,1F郵局P動力,78.63
567,2017-03-22,3,北區,中正堂,1F郵局P動力,80.86
568,2017-03-23,4,北區,中正堂,1F郵局P動力,79.8
569,2017-03-24,5,北區,中正堂,1F郵局P動力,81.05
570,2017-03-25,6,北區,中正堂,1F郵局P動力,31.95
571,2017-03-26,7,北區,中正堂,1F郵局P動力,31.95
572,2017-03-27,1,北區,中正堂,1F郵局P動力,77.74
573,2017-03-28,2,北區,中正堂,1F郵局P動力,76.42
574,2017-03-29,3,北區,中正堂,1F郵局P動力,76.72
575,2017-03-30,4,北區,中正堂,1F郵局P動力,77.21
576,2017-03-31,5,北區,中正堂,1F郵局P動力,80.95
577,2017-04-01,6,北區,中正堂,1F郵局P動力,31.84
578,2017-04-02,7,北區,中正堂,1F郵局P動力,31.77
579,2017-04-03,1,北區,中正堂,1F郵局P動力,32.67
580,2017-04-04,2,北區,中正堂,1F郵局P動力,32.54
581,2017-04-05,3,北區,中正堂,1F郵局P動力,79.86
582,2017-04-06,4,北區,中正堂,1F郵局P動力,77.05
583,2017-04-07,5,北區,中正堂,1F郵局P動力,78.07
584,2017-04-08,6,北區,中正堂,1F郵局P動力,33.01
585,2017-04-09,7,北區,中正堂,1F郵局P動力,32.94
586,2017-04-10,1,北區,中正堂,1F郵局P動力,77.97
587,2017-04-11,2,北區,中正堂,1F郵局P動力,77.42
588,2017-04-12,3,北區,中正堂,1F郵局P動力,75.91
589,2017-04-13,4,北區,中正堂,1F郵局P動力,78.13
590,2017-04-14,5,北區,中正堂,1F郵局P動力,77.11
591,2017-04-15,6,北區,中正堂,1F郵局P動力,32.79
592,2017-04-16,7,北區,中正堂,1F郵局P動力,32.98
593,2017-04-17,1,北區,中正堂,1F郵局P動力,77.45
594,2017-04-18,2,北區,中正堂,1F郵局P動力,77.3
595,2017-04-19,3,北區,中正堂,1F郵局P動力,75.39
596,2017-04-20,4,北區,中正堂,1F郵局P動力,77.0
597,2017-04-21,5,北區,中正堂,1F郵局P動力,77.44
598,2017-04-22,6,北區,中正堂,1F郵局P動力,31.95
599,2017-04-23,7,北區,中正堂,1F郵局P動力,31.75
600,2017-04-24,1,北區,中正堂,1F郵局P動力,76.59
601,2017-04-25,2,北區,中正堂,1F郵局P動力,73.65
602,2017-04-26,3,北區,中正堂,1F郵局P動力,77.31
603,2017-04-27,4,北區,中正堂,1F郵局P動力,73.76
604,2017-04-28,5,北區,中正堂,1F郵局P動力,77.33
605,2017-04-29,6,北區,中正堂,1F郵局P動力,31.73
606,2017-04-30,7,北區,中正堂,1F郵局P動力,31.78
607,2017-05-01,1,北區,中正堂,1F郵局P動力,33.05
608,2017-05-02,2,北區,中正堂,1F郵局P動力,75.9
609,2017-05-03,3,北區,中正堂,1F郵局P動力,79.33
610,2017-05-04,4,北區,中正堂,1F郵局P動力,75.74
611,2017-05-05,5,北區,中正堂,1F郵局P動力,75.98
612,2017-05-06,6,北區,中正堂,1F郵局P動力,32.14
613,2017-05-07,7,北區,中正堂,1F郵局P動力,32.14
614,2017-05-08,1,北區,中正堂,1F郵局P動力,74.8
615,2017-05-09,2,北區,中正堂,1F郵局P動力,74.21
616,2017-05-10,3,北區,中正堂,1F郵局P動力,73.27
617,2017-05-11,4,北區,中正堂,1F郵局P動力,74.94
618,2017-05-12,5,北區,中正堂,1F郵局P動力,73.89
619,2017-05-13,6,北區,中正堂,1F郵局P動力,32.3
620,2017-05-14,7,北區,中正堂,1F郵局P動力,32.45
621,2017-05-15,1,北區,中正堂,1F郵局P動力,74.4
622,2017-05-16,2,北區,中正堂,1F郵局P動力,73.98
623,2017-05-17,3,北區,中正堂,1F郵局P動力,75.23
624,2017-05-18,4,北區,中正堂,1F郵局P動力,73.21
625,2017-05-19,5,北區,中正堂,1F郵局P動力,75.39
626,2017-05-20,6,北區,中正堂,1F郵局P動力,32.16
627,2017-05-21,7,北區,中正堂,1F郵局P動力,32.19
628,2017-05-22,1,北區,中正堂,1F郵局P動力,75.92
629,2017-05-23,2,北區,中正堂,1F郵局P動力,75.44
630,2017-05-24,3,北區,中正堂,1F郵局P動力,79.98
631,2017-05-25,4,北區,中正堂,1F郵局P動力,81.32
632,2017-05-26,5,北區,中正堂,1F郵局P動力,75.2
633,2017-05-27,6,北區,中正堂,1F郵局P動力,32.77
634,2017-05-28,7,北區,中正堂,1F郵局P動力,32.66
635,2017-05-29,1,北區,中正堂,1F郵局P動力,33.69
636,2017-05-30,2,北區,中正堂,1F郵局P動力,33.59
637,2017-05-31,3,北區,中正堂,1F郵局P動力,78.5
638,2017-06-01,4,北區,中正堂,1F郵局P動力,78.16
639,2017-06-02,5,北區,中正堂,1F郵局P動力,75.94
640,2017-06-03,6,北區,中正堂,1F郵局P動力,73.26
641,2017-06-04,7,北區,中正堂,1F郵局P動力,33.11
642,2017-06-05,1,北區,中正堂,1F郵局P動力,74.62
643,2017-06-06,2,北區,中正堂,1F郵局P動力,76.51
644,2017-06-07,3,北區,中正堂,1F郵局P動力,76.28
645,2017-06-08,4,北區,中正堂,1F郵局P動力,75.14
646,2017-06-09,5,北區,中正堂,1F郵局P動力,77.83
647,2017-06-10,6,北區,中正堂,1F郵局P動力,33.34
648,2017-06-11,7,北區,中正堂,1F郵局P動力,33.26
649,2017-06-12,1,北區,中正堂,1F郵局P動力,76.67
650,2017-06-13,2,北區,中正堂,1F郵局P動力,77.09
651,2017-06-14,3,北區,中正堂,1F郵局P動力,74.9
652,2017-06-15,4,北區,中正堂,1F郵局P動力,74.53
653,2017-06-16,5,北區,中正堂,1F郵局P動力,76.05
654,2017-06-17,6,北區,中正堂,1F郵局P動力,33.02
655,2017-06-18,7,北區,中正堂,1F郵局P動力,33.07
656,2017-06-19,1,北區,中正堂,1F郵局P動力,77.15
657,2017-06-20,2,北區,中正堂,1F郵局P動力,79.09
658,2017-06-21,3,北區,中正堂,1F郵局P動力,75.36
659,2017-06-22,4,北區,中正堂,1F郵局P動力,78.3
660,2017-06-23,5,北區,中正堂,1F郵局P動力,77.16
661,2017-06-24,6,北區,中正堂,1F郵局P動力,33.46
662,2017-06-25,7,北區,中正堂,1F郵局P動力,33.42
663,2017-06-26,1,北區,中正堂,1F郵局P動力,77.59
664,2017-06-27,2,北區,中正堂,1F郵局P動力,77.01
665,2017-06-28,3,北區,中正堂,1F郵局P動力,78.45
666,2017-06-29,4,北區,中正堂,1F郵局P動力,75.77
667,2017-06-30,5,北區,中正堂,1F郵局P動力,78.02
668,2017-07-01,6,北區,中正堂,1F郵局P動力,34.38
669,2017-07-02,7,北區,中正堂,1F郵局P動力,34.23
670,2017-07-03,1,北區,中正堂,1F郵局P動力,76.48
671,2017-07-04,2,北區,中正堂,1F郵局P動力,76.29
672,2017-07-05,3,北區,中正堂,1F郵局P動力,74.66
673,2017-07-06,4,北區,中正堂,1F郵局P動力,74.73
674,2017-07-07,5,北區,中正堂,1F郵局P動力,75.53
675,2017-07-08,6,北區,中正堂,1F郵局P動力,33.0
676,2017-07-09,7,北區,中正堂,1F郵局P動力,33.22
677,2017-07-10,1,北區,中正堂,1F郵局P動力,75.37
678,2017-07-11,2,北區,中正堂,1F郵局P動力,74.34
679,2017-07-12,3,北區,中正堂,1F郵局P動力,75.16
680,2017-07-13,4,北區,中正堂,1F郵局P動力,71.89
681,2017-07-14,5,北區,中正堂,1F郵局P動力,73.59
682,2017-07-15,6,北區,中正堂,1F郵局P動力,33.56
683,2017-07-16,7,北區,中正堂,1F郵局P動力,33.5
684,2017-07-17,1,北區,中正堂,1F郵局P動力,73.73
685,2017-07-18,2,北區,中正堂,1F郵局P動力,72.48
686,2017-07-19,3,北區,中正堂,1F郵局P動力,74.77
687,2017-07-20,4,北區,中正堂,1F郵局P動力,73.73
688,2017-07-21,5,北區,中正堂,1F郵局P動力,73.48
689,2017-07-22,6,北區,中正堂,1F郵局P動力,33.86
690,2017-07-23,7,北區,中正堂,1F郵局P動力,34.08
691,2017-07-24,1,北區,中正堂,1F郵局P動力,75.48
692,2017-07-25,2,北區,中正堂,1F郵局P動力,75.48
693,2017-07-26,3,北區,中正堂,1F郵局P動力,74.97
694,2017-07-27,4,北區,中正堂,1F郵局P動力,74.2
695,2017-07-28,5,北區,中正堂,1F郵局P動力,75.5
696,2017-07-29,6,北區,中正堂,1F郵局P動力,35.8
697,2017-07-30,7,北區,中正堂,1F郵局P動力,35.99
698,2017-07-31,1,北區,中正堂,1F郵局P動力,76.19
699,2017-08-01,2,北區,中正堂,1F郵局P動力,76.76
700,2017-08-02,3,北區,中正堂,1F郵局P動力,76.02
701,2017-08-03,4,北區,中正堂,1F郵局P動力,74.52
702,2017-08-04,5,北區,中正堂,1F郵局P動力,73.84
703,2017-08-05,6,北區,中正堂,1F郵局P動力,33.23
704,2017-08-06,7,北區,中正堂,1F郵局P動力,33.49
705,2017-08-07,1,北區,中正堂,1F郵局P動力,74.48
706,2017-08-08,2,北區,中正堂,1F郵局P動力,77.28
707,2017-08-09,3,北區,中正堂,1F郵局P動力,75.77
708,2017-08-10,4,北區,中正堂,1F郵局P動力,76.66
709,2017-08-11,5,北區,中正堂,1F郵局P動力,75.0
710,2017-08-12,6,北區,中正堂,1F郵局P動力,33.97
711,2017-08-13,7,北區,中正堂,1F郵局P動力,34.39
712,2017-08-14,1,北區,中正堂,1F郵局P動力,75.06
713,2017-08-15,2,北區,中正堂,1F郵局P動力,76.46
714,2017-08-16,3,北區,中正堂,1F郵局P動力,74.24
715,2017-08-17,4,北區,中正堂,1F郵局P動力,72.96
716,2017-08-18,5,北區,中正堂,1F郵局P動力,75.24
717,2017-08-19,6,北區,中正堂,1F郵局P動力,33.64
718,2017-08-20,7,北區,中正堂,1F郵局P動力,33.8
719,2017-08-21,1,北區,中正堂,1F郵局P動力,75.21
720,2017-08-22,2,北區,中正堂,1F郵局P動力,78.13
721,2017-08-23,3,北區,中正堂,1F郵局P動力,73.66
722,2017-08-24,4,北區,中正堂,1F郵局P動力,74.95
723,2017-08-25,5,北區,中正堂,1F郵局P動力,76.26
724,2017-08-26,6,北區,中正堂,1F郵局P動力,34.27
725,2017-08-27,7,北區,中正堂,1F郵局P動力,34.49
726,2017-08-28,1,北區,中正堂,1F郵局P動力,76.38
727,2017-08-29,2,北區,中正堂,1F郵局P動力,78.39
728,2017-08-30,3,北區,中正堂,1F郵局P動力,75.07
729,2017-08-31,4,北區,中正堂,1F郵局P動力,77.85
730,2016-09-01,4,北區,中正堂,主迴路,3263.61
731,2016-09-02,5,北區,中正堂,主迴路,1131.14
732,2016-09-03,6,北區,中正堂,主迴路,346.75
733,2016-09-04,7,北區,中正堂,主迴路,401.03
734,2016-09-05,1,北區,中正堂,主迴路,2457.98
735,2016-09-06,2,北區,中正堂,主迴路,3500.94
736,2016-09-07,3,北區,中正堂,主迴路,3934.78
737,2016-09-08,4,北區,中正堂,主迴路,3511.84
738,2016-09-09,5,北區,中正堂,主迴路,2108.84
739,2016-09-10,6,北區,中正堂,主迴路,2167.84
740,2016-09-11,7,北區,中正堂,主迴路,494.34
741,2016-09-12,1,北區,中正堂,主迴路,1237.53
742,2016-09-13,2,北區,中正堂,主迴路,1208.0
743,2016-09-14,3,北區,中正堂,主迴路,1021.88
744,2016-09-15,4,北區,中正堂,主迴路,356.31
745,2016-09-16,5,北區,中正堂,主迴路,331.81
746,2016-09-17,6,北區,中正堂,主迴路,331.88
747,2016-09-18,7,北區,中正堂,主迴路,361.59
748,2016-09-19,1,北區,中正堂,主迴路,1058.91
749,2016-09-20,2,北區,中正堂,主迴路,990.59
750,2016-09-21,3,北區,中正堂,主迴路,1155.31
751,2016-09-22,4,北區,中正堂,主迴路,1140.63
752,2016-09-23,5,北區,中正堂,主迴路,1098.66
753,2016-09-24,6,北區,中正堂,主迴路,338.81
754,2016-09-25,7,北區,中正堂,主迴路,349.03
755,2016-09-26,1,北區,中正堂,主迴路,1234.0
756,2016-09-27,2,北區,中正堂,主迴路,403.47
757,2016-09-28,3,北區,中正堂,主迴路,430.97
758,2016-09-29,4,北區,中正堂,主迴路,1128.47
759,2016-09-30,5,北區,中正堂,主迴路,1071.66
760,2016-10-01,6,北區,中正堂,主迴路,457.47
761,2016-10-02,7,北區,中正堂,主迴路,424.69
762,2016-10-03,1,北區,中正堂,主迴路,1184.56
763,2016-10-04,2,北區,中正堂,主迴路,1172.28
764,2016-10-05,3,北區,中正堂,主迴路,1219.72
765,2016-10-06,4,北區,中正堂,主迴路,1219.53
766,2016-10-07,5,北區,中正堂,主迴路,989.03
767,2016-10-08,6,北區,中正堂,主迴路,358.41
768,2016-10-09,7,北區,中正堂,主迴路,318.75
769,2016-10-10,1,北區,中正堂,主迴路,303.5
770,2016-10-11,2,北區,中正堂,主迴路,896.34
771,2016-10-12,3,北區,中正堂,主迴路,1796.31
772,2016-10-13,4,北區,中正堂,主迴路,832.84
773,2016-10-14,5,北區,中正堂,主迴路,864.94
774,2016-10-15,6,北區,中正堂,主迴路,349.84
775,2016-10-16,7,北區,中正堂,主迴路,382.59
776,2016-10-17,1,北區,中正堂,主迴路,1229.31
777,2016-10-18,2,北區,中正堂,主迴路,1271.5
778,2016-10-19,3,北區,中正堂,主迴路,3985.44
779,2016-10-20,4,北區,中正堂,主迴路,1705.53
780,2016-10-21,5,北區,中正堂,主迴路,1674.97
781,2016-10-22,6,北區,中正堂,主迴路,363.84
782,2016-10-23,7,北區,中正堂,主迴路,343.56
783,2016-10-24,1,北區,中正堂,主迴路,1135.19
784,2016-10-25,2,北區,中正堂,主迴路,2400.53
785,2016-10-26,3,北區,中正堂,主迴路,2493.03
786,2016-10-27,4,北區,中正堂,主迴路,2846.0
787,2016-10-28,5,北區,中正堂,主迴路,987.03
788,2016-10-29,6,北區,中正堂,主迴路,341.66
789,2016-10-30,7,北區,中正堂,主迴路,323.19
790,2016-10-31,1,北區,中正堂,主迴路,783.28
791,2016-11-01,2,北區,中正堂,主迴路,845.47
792,2016-11-02,3,北區,中正堂,主迴路,1995.94
793,2016-11-03,4,北區,中正堂,主迴路,707.25
794,2016-11-04,5,北區,中正堂,主迴路,1630.34
795,2016-11-05,6,北區,中正堂,主迴路,1668.03
796,2016-11-06,7,北區,中正堂,主迴路,1585.53
797,2016-11-07,1,北區,中正堂,主迴路,883.59
798,2016-11-08,2,北區,中正堂,主迴路,900.97
799,2016-11-09,3,北區,中正堂,主迴路,732.56
800,2016-11-10,4,北區,中正堂,主迴路,817.06
801,2016-11-11,5,北區,中正堂,主迴路,742.06
802,2016-11-12,6,北區,中正堂,主迴路,1661.22
803,2016-11-13,7,北區,中正堂,主迴路,1547.06
804,2016-11-14,1,北區,中正堂,主迴路,885.78
805,2016-11-15,2,北區,中正堂,主迴路,1028.06
806,2016-11-16,3,北區,中正堂,主迴路,934.34
807,2016-11-17,4,北區,中正堂,主迴路,911.78
808,2016-11-18,5,北區,中正堂,主迴路,1037.66
809,2016-11-19,6,北區,中正堂,主迴路,1709.16
810,2016-11-20,7,北區,中正堂,主迴路,1707.56
811,2016-11-21,1,北區,中正堂,主迴路,788.06
812,2016-11-22,2,北區,中正堂,主迴路,881.03
813,2016-11-23,3,北區,中正堂,主迴路,1619.59
814,2016-11-24,4,北區,中正堂,主迴路,1987.66
815,2016-11-25,5,北區,中正堂,主迴路,682.94
816,2016-11-26,6,北區,中正堂,主迴路,285.56
